ID,PAGO ERICK,Family Case Number,"	
Número de caso",Estado del Caso,Cantidad de Postes,Nombre de empresa / Cliente,Comuna,Fecha 1ra. Inspección,Fecha que se asignó,Fecha de inspección,TIENE PLANO?,X,Y,RESULTADO (ERICK),Observación TERRENO,INSPECTOR,E. DE P.
249,OK,193657,194025,New Feasibility opened,66,Ufinet Chile SPA,Estación Central,X,2025-03-31 00:00:00,2025-03-31 00:00:00,SI,33.458572S,70.680847W,RECHAZADO,proyecto rechazado. saturacion espacio aereo vano fuera de norma postes de madera solicitados por empresa en terreno se encuentran instalaciones de parte de ufinet con colores lila y rojo y situacion de remates irregulares por parte de empresas telco,ERICK SANDOVAL,11
250,OK,194236,195565,New Feasibility opened,5,Empresa Nacional de Telecomunicaciones S.A,Macul,X,2025-03-31 00:00:00,2025-03-31 00:00:00,SI,33.479410S,70.602895W,RECHAZADO,proyecto rechazado instalaciones ya realizadas en terreno saturacion espacio aereo vano fuera de norma,ERICK SANDOVAL,11
251,OK,194259,195566,New Feasibility opened,20,Empresa Nacional de Telecomunicaciones S.A,Santiago,X,2025-04-01 00:00:00,2025-04-01 00:00:00,SI,33.463280s,70.654082W,RECHAZADO,proyecto rechazado saturacion espacio aereo vanos fuera de norma  cercanÃ­a lineas electricas,ERICK SANDOVAL,12
252,OK,194273,195567,New Feasibility opened,4,Empresa Nacional de Telecomunicaciones S.A,Santiago,X,2025-04-01 00:00:00,2025-04-02 00:00:00,SI,33.464398S,70.631832W,RECHAZADO,proyecto rechazado trabajos ya realizados en terreno escombro aereo,ERICK SANDOVAL,12
253,OK,194277,195569,New Feasibility opened,11,Empresa Nacional de Telecomunicaciones S.A,Quilicura,X,2025-04-01 00:00:00,2025-04-01 00:00:00,SI,33.369083S,70.730838W,RECHAZADO,proyecto rechazado saturacion espacio aereo vanos fuera de norma,ERICK SANDOVAL,12
254,OK,194282,195570,New Feasibility opened,9,Empresa Nacional de Telecomunicaciones S.A,Huechuraba,X,2025-03-31 00:00:00,2025-03-31 00:00:00,SI,33.364733S,70.688060W,RECHAZADO,proyecto rechazado saturacion espacio aereo,ERICK SANDOVAL,11
255,OK,197378,197396,New Feasibility opened,0,Empresa Nacional de Telecomunicaciones S.A,Quinta Normal,,2025-04-01 00:00:00,2025-04-01 00:00:00,SI,,,RECHAZADO,proyecto  duplicado con caso 197377,ERICK SANDOVAL,12
256,OK,197377,197398,New Feasibility opened,6,Empresa Nacional de Telecomunicaciones S.A,Quinta Normal,,2025-04-01 00:00:00,2025-04-01 00:00:00,SI,33.427680S,70.691675W,RECHAZADO,proyecto rechazado en ruta se encuentran indicios de trabajos realizados en terreno sin retiro de escombro aereo y vegetacion en lineas telco,ERICK SANDOVAL,12
257,OK,197337,197399,New Feasibility opened,5,Empresa Nacional de Telecomunicaciones S.A,Huechuraba,,2025-03-31 00:00:00,2025-03-31 00:00:00,SI,33.380473S,70.642492W,RECHAZADO,proyecto rechazado trabajos ya realizados en terreno escombro aereo vegetacion en lineas telco sin retirar,ERICK SANDOVAL,11
258,OK,196910,197401,New Feasibility opened,3,Empresa Nacional de Telecomunicaciones S.A,Cerrillos,,2025-03-31 00:00:00,2025-03-31 00:00:00,SI,33.527170S,70715985W,RECHAZADO,proyecto rechazado saturacion espacio aereo vano fuera de norma no involucra cruce de vehi­culos,ERICK SANDOVAL,11
259,OK,CORREO,,identificar crucetas,15,varias,Las condes,,2025-03-31 00:00:00,2025-03-31 00:00:00,SI,33.417447S,70.584692W,APROBADO,Se inspeccionó el tramo solicitado y se encontraron 15 postes. Adjunto encontrarás el detalle de crucetas en cada poste y las fotos.,ERICK SANDOVAL,11
260,OK,197834,198325,New Feasibility opened,17,Empresa Nacional de Telecomunicaciones S.A,Conchalí,,2025-04-02 00:00:00,2025-04-02 00:00:00,SI,33.369102S,70.689695W,RECHAZADO,proyecto rechazado  instalaciones ya realizadas en terreno saturacion espacio aereo vanos fuera de norma  vegetacion en lineas telco,ERICK SANDOVAL,12
261,OK,199359,200054,New Feasibility opened,38,WOM S.A.,Pudahuel,,2025-04-25 00:00:00,2025-04-25 00:00:00,SI,33.467180S,70.754282W,RECHAZADO,proyecto rechazado instalaciones ya realizadas en terreno encontrandose en el mismo situaciones de escombro aereo saturacion espacio aereo vegetacion en lineas telco vanos fuera de norma,ERICK SANDOVAL,13
262,OK,199631,200058,New Feasibility opened,28,WOM S.A.,Pudahuel,,2025-04-25 00:00:00,2025-04-25 00:00:00,SI,33.456307S,70.755323W,RECHAZADO,proyecto rechazado en ruta indicios de trabajos ya realizados en terreno  y en el mismo se encuentra vegetacion en lineas telco situaciones de escombro aereo saturacion espacio aereo,ERICK SANDOVAL,13
263,OK,199648,200060,New Feasibility opened,12,WOM S.A.,Pudahuel,,2025-04-25 00:00:00,2025-04-25 00:00:00,SI,33.460030S,70.752532W,RECHAZADO,proyecto rechazado en ruta se encuentran indicios de trabajos realizados en terreno  habiendo en el mismo situaciones de escombro aereo y vanos fuera de norma,ERICK SANDOVAL,13
264,OK,199666,200062,New Feasibility opened,0,WOM S.A.,Pudahuel,,2025-04-25 00:00:00,2025-04-25 00:00:00,SI,-,-,RECHAZADO,proyecto rechazado plano no coincide con informacion entregada en csv de proyecto  plano duplicado con el de caso 199359,ERICK SANDOVAL,13
265,OK,200068,200286,New Feasibility opened,6,Empresa Nacional de Telecomunicaciones S.A,San Ramón,,2025-04-25 00:00:00,2025-05-07 00:00:00,SI,33.546027S,70.643518W,APROBADO,proyecto aprobado se solicita retiro escombro  aereo poda en sector y no generar apoyo en poste de madera mencionado en incidencias,ERICK SANDOVAL,13
266,OK,200640,200779,New Feasibility opened,6,Empresa Nacional de Telecomunicaciones S.A,Las Condes,,2025-04-25 00:00:00,2025-04-25 00:00:00,SI,33.400220S,70.544350W,RECHAZADO,proyecto rechazado indicios de trabajos ya realizados en terreno  escombro aereo vegetacio+n en lineas  telco reserva tecnica fuera de norma,ERICK SANDOVAL,13
267,OK,201395,201430,New Feasibility opened,14,Empresa Nacional de Telecomunicaciones S.A,Ñuñoa,,2025-04-25 00:00:00,2025-04-25 00:00:00,SI,33.439948S,70.573168W,RECHAZADO,proyecto rechazado en terreno se encuentran  indicios de instalaciones ya realizadas en terreno  escombro aereo vegetacion en lineas telco reserva tecnica fuera de norma,ERICK SANDOVAL,13
268,OK,203682,204716,New Feasibility opened,25,Empresa Nacional de Telecomunicaciones S.A,La Cisterna,,2025-04-28 00:00:00,2025-05-13 00:00:00,SI,33.536088S,70.657465W,RECHAZADO,proyecto rechazado instalacion ya realizada en terreno  enconctrandose con situaciones de vanos fuera de norma saturacion en espacio aereo y vegetacion en lineas telco,ERICK SANDOVAL,13
269,OK,203838,204717,New Feasibility opened,19,Empresa Nacional de Telecomunicaciones S.A,La Cisterna,,2025-04-28 00:00:00,2025-05-13 00:00:00,SI,33.530942S,70.669968W,RECHAZADO,proyecto rechazado saturacion espacio aereo vanos fuera de norma cercanÃ­a a lineas electricas encontradas en terreno,ERICK SANDOVAL,13
270,OK,203889,204721,New Feasibility opened,3,Empresa Nacional de Telecomunicaciones S.A,Huechuraba,,2025-04-25 00:00:00,2025-04-25 00:00:00,SI,33.380157S,70.645957W,APROBADO,proyecto aprobado se solicita mantener normativa de vanos y utilizar espacio de instalacion ya delimitado por empresas de telco en terreno  poda en sector solicitado,ERICK SANDOVAL,13
271,OK,204033,204723,New Feasibility opened,62,SILICA NETWORKS CHILE S.A.,Conchalí,,2025-04-28 00:00:00,2025-05-13 00:00:00,SI,33.374003S,70.697065W,RECHAZADO,proyecto rechazado saturacion espacio aereo vanos fuera de norma cercania a lineas electricas,ERICK SANDOVAL,13
272,OK,204459,204725,New Feasibility opened,3,Empresa Nacional de Telecomunicaciones S.A,Peñalolén,,2025-04-28 00:00:00,2025-05-13 00:00:00,SI,33.504220S,70.561082W,APROBADO,proyecto aprobado se solicita retiro de escombro aereo y mantener normativa de altura de vanos  en terreno,ERICK SANDOVAL,13
273,OK,CORREO,,identificar los apoyos existentes a qué empresa corresponden.,17,varias,Colina,,2025-05-06 00:00:00,2025-05-07 00:00:00,SI,33.354423S,70.706022W,APROBADO,informacion enviada el 08/05 por Erick directo a Bianca,ERICK SANDOVAL,13
274,OK,205105,206824,In Progress,6,Empresa Nacional de Telecomunicaciones S.A,Providencia,,2025-05-22 00:00:00,2025-05-22 00:00:00,SI,33.426187S,70.621685W,RECHAZADO,proyecto rechazado saturacion espacio aereo  vanos fuera de norma  vegetacion en lineas telco,ERICK SANDOVAL,13
275,OK,205710,206825,In Progress,15,Empresa Nacional de Telecomunicaciones S.A,Lampa,,2025-05-22 00:00:00,2025-05-22 00:00:00,SI,33.283275S,70.888397W,RECHAZADO,proyecto rechazado saturacion espacio aereo  vano fuera de norma  en ruta se encuentran indicios de trabajos ya realizados en terreno,ERICK SANDOVAL,13
276,OK,206165,206829,In Progress,14,Empresa Nacional de Telecomunicaciones S.A,Cerrillos,,2025-05-22 00:00:00,2025-05-22 00:00:00,SI,33.479862S,70.720385W,RECHAZADO,proyecto rechazado en ruta se encuentra instalacion ya realizada en terreno  habiendo situaciones de escombro aereo vegetacion en lineas telco vanos fuera de norma,ERICK SANDOVAL,13
277,OK,207087,208031,In Progress,66,Ufinet Chile SPA,Estación Central,,2025-05-07 00:00:00,2025-05-07 00:00:00,SI,33.458162S,70.678125W,RECHAZADO,proyecto rechazado saturacion espacio aereo vanos fuera de norma incidencias generadas por empresas externas a la presente en este caso,ERICK SANDOVAL,13
278,OK,208402,209688,In Progress,15,Empresa Nacional de Telecomunicaciones S.A,Lo Espejo,,2025-06-02 00:00:00,2025-06-02 00:00:00,SI,33.526923S,70.705305W,APROBADO,proyecto aprobado  se solicita poda en el sector retiro de escombro aereo  mantener normativa de vanos 4.5 mts,ERICK SANDOVAL,14
279,OK,210734,211106,In Progress,36,Empresa Nacional de Telecomunicaciones S.A,Macul,,2025-06-02 00:00:00,2025-06-02 00:00:00,SI,33.499535S,70.590345W,RECHAZADO,proyecto rechazado vanos fuera de norma situacion  particular de vegetacion desprendida y apoyada solo en lineas telco,ERICK SANDOVAL,14
280,OK,210575,211107,In Progress,11,Empresa Nacional de Telecomunicaciones S.A,Providencia,,2025-05-22 00:00:00,2025-05-22 00:00:00,SI,33.443013S,70.623673W,RECHAZADO,proyecto rechazado  saturacion espacio aereo bajadas laterales fuera de norma  vano fuera de norma,ERICK SANDOVAL,13
281,OK,211112,211518,In Progress,20,Empresa Nacional de Telecomunicaciones S.A,San Joaquín,,2025-06-02 00:00:00,2025-06-02 00:00:00,SI,33.480515S,70.634198W,APROBADO,proyecto aprobado condicionado a que  empresa generen sobrecarga en ferreteria ya encontrada en terreno con objetivo de evitar saturacion en terreno mantener normativa de altura de vanos y distancia a lineas electricas,ERICK SANDOVAL,14
282,OK,213440,214363,New Feasibility opened,2,Empresa Nacional de Telecomunicaciones S.A,Maipú,,2025-06-02 00:00:00,2025-06-02 00:00:00,SI,33.463170S,70.770395W,APROBADO,proyecto aprobado se solicita respetar normativa de vanos y generar retiro de escombro aereo en terreno,ERICK SANDOVAL,14
283,OK,216211,216627,New Feasibility opened,22,Empresa Nacional de Telecomunicaciones S.A,Recoleta,,2025-06-02 00:00:00,2025-06-02 00:00:00,SI,33.425708S,70.642267W,RECHAZADO,proyecto rechazado saturacion espacio aereo vano fuera de norma vegetacion en lineas telco,ERICK SANDOVAL,14
284,OK,215648,216628,New Feasibility opened,5,Empresa Nacional de Telecomunicaciones S.A,Providencia,,2025-06-02 00:00:00,2025-06-02 00:00:00,SI,33.440422S,70.630030W,RECHAZADO,proyecto rechazado saturacion espacio aereo  vegetacion en lineas telco,ERICK SANDOVAL,14
285,7,216982,217653,,47,Empresa Nacional de Telecomunicaciones S.A,San Miguel,,2025-06-23 00:00:00,2025-06-27 00:00:00,SI,"33°29'31.848""S","70°39'7.242""W",RECHAZADO,proyecto rechazado saturacion espacio aereo vegetacion en lineas telco vanos fuera de norma,ERICK SANDOVAL,14
286,7,217661,220130,,10,Empresa Nacional de Telecomunicaciones S.A,Santiago,,2025-06-23 00:00:00,2025-07-01 00:00:00,SI,33.469150S,70.650207W,APROBADO,proyecto aprobado se solicita retiro de escombro aereo  y poda en el sector manteniendo la normativa de vanos en terreno,ERICK SANDOVAL,15
287,7,217728,220131,,27,Empresa Nacional de Telecomunicaciones S.A,San Miguel,,2025-06-23 00:00:00,2025-06-27 00:00:00,SI,"33°29'59.094""S","70°39''23.25""W",RECHAZADO,proyecto rechazado saturacion espacio aereo vano fuera de norma  cercania lineas electricas,ERICK SANDOVAL,14
288,7,219311,220132,,40,Empresa Nacional de Telecomunicaciones S.A,Estación Central,,2025-07-01 00:00:00,2025-07-01 00:00:00,SI,33.458638S,70.697187W,RECHAZADO,proyecto rechazado saturacion espacio aereo vanos fuera de norma cercani­a lineas electricas  faltas soluciones mecanicas,ERICK SANDOVAL,15
289,7,219515,220133,,1,Empresa Nacional de Telecomunicaciones S.A,Quinta Normal,,2025-07-01 00:00:00,2025-07-01 00:00:00,SI,33.426892S,70.681195W,APROBADO,proyecto aprobado se solicita corregir escombro aereo y vano fuera de norma,ERICK SANDOVAL,15
290,7,220471,220691,,34,Empresa Nacional de Telecomunicaciones S.A,San Miguel,,2025-07-02 00:00:00,2025-07-03 00:00:00,SI,33.508763S,70.659737W,APROBADO,proyecto aprobado se solicita retiro escombro aereo mantener normativa de vanos poda en sector  regularizacion de vanos mencionados,ERICK SANDOVAL,15
291,7,220760,221968,New Feasibility opened,9,Empresa Nacional de Telecomunicaciones S.A,Santiago,,2025-06-23 00:00:00,2025-07-01 00:00:00,SI,33.469490S,70.675540W,RECHAZADO,proyecto rechazado vano fuera de norma sector de transito de camiones,ERICK SANDOVAL,15
292,7,221765,221969,New Feasibility opened,10,Empresa Nacional de Telecomunicaciones S.A,Estación Central,,2025-07-01 00:00:00,2025-07-01 00:00:00,SI,33.473300S,70.682070W,APROBADO,proyecto aprobado se solicita retiro de escombro aereo y poda en el sector manteniendo la normativa de vanos,ERICK SANDOVAL,15
293,7,221326,221970,New Feasibility opened,15,Empresa Nacional de Telecomunicaciones S.A,Ñuñoa,,2025-07-01 00:00:00,2025-07-01 00:00:00,SI,"33°27'41.694""S","70°36'0.774""W",RECHAZADO,proyecto rechazado saturacion espacio aereo vanos fuera de norma,ERICK SANDOVAL,15
294,7,221077,221972,New Feasibility opened,11,Empresa Nacional de Telecomunicaciones S.A,La Florida,,2025-06-23 00:00:00,2025-06-27 00:00:00,SI,"33°32'9.378""S","70°34'36.768""W",RECHAZADO,proyecto rechazado saturacion espacio aereo vano fuera de norma,ERICK SANDOVAL,14
295,7,221994,222039,New Feasibility opened,7,Empresa Nacional de Telecomunicaciones S.A,Colina,,2025-06-23 00:00:00,2025-06-27 00:00:00,SI,"33°17'56.238""S","70°43'8.458""W",APROBADO,proyecto aprobado se solicita retiro de escombro aereo y mantener normativa de vanos,ERICK SANDOVAL,14
296,7,222123,223210,New Feasibility opened,4,Empresa Nacional de Telecomunicaciones S.A,Estación Central,,2025-07-01 00:00:00,2025-07-03 00:00:00,SI,33.465558S,70.716550W,APROBADO,proyecto aprobado se solicita retiro de escombro aereo mantener normativa de vanos,ERICK SANDOVAL,15
297,7,223353,224072,New Feasibility opened,18,Empresa Nacional de Telecomunicaciones S.A,Huechuraba,,2025-07-02 00:00:00,2025-07-03 00:00:00,SI,33.374925S,70.636520W,APROBADO,proyecto aprobado se solicita retiro de escombro aereo mantener normativa de vanos,ERICK SANDOVAL,15
298,7,225456,225551,New Feasibility opened,2,Empresa Nacional de Telecomunicaciones S.A,Las Condes,,2025-07-02 00:00:00,2025-07-03 00:00:00,SI,33.415805S,70.596655W,APROBADO,proyecto aprobado se solicita retiro escombro aereo y poda en sector,ERICK SANDOVAL,15
299,7,225145,225552,New Feasibility opened,26,Empresa Nacional de Telecomunicaciones S.A,La Cisterna,,2025-07-02 00:00:00,2025-07-03 00:00:00,SI,33.534913S,70.671493W,RECHAZADO,proyecto rechazado vanos fuera de norma,ERICK SANDOVAL,15
300,7,224980,225553,New Feasibility opened,35,Empresa Nacional de Telecomunicaciones S.A,Lo Barnechea,,2025-07-02 00:00:00,2025-07-03 00:00:00,SI,33.349165S,70.541972W,RECHAZADO,escombro aereo vano fuera de norma involucra salida a bencinera shell,ERICK SANDOVAL,15
301,7,224978,225554,,13,Empresa Nacional de Telecomunicaciones S.A,La Reina,,2025-07-02 00:00:00,2025-07-03 00:00:00,SI,33.449605S,70.543917W,RECHAZADO,proyecto rechazado saturacion espacio aereo vano fuera de norma,ERICK SANDOVAL,15
302,7,225931,226438,New Feasibility opened,37,Empresa Nacional de Telecomunicaciones S.A,Lo Espejo,,2025-07-23 00:00:00,2025-07-23 00:00:00,SI,33.516407S,70.696985W,APROBADO,escombro aereo,ERICK SANDOVAL,15
303,7,227046,227785,New Feasibility opened,25,Ufinet Chile SPA,Lampa,,2025-07-30 00:00:00,2025-07-30 00:00:00,SI,33.293500S,70.739447W,APROBADO,proyecto aprobado se solicita poda en el sector,ERICK SANDOVAL,15
304,7,228139,230124,New Feasibility opened,24,Empresa Nacional de Telecomunicaciones S.A,Independencia,,2025-07-30 00:00:00,2025-07-31 00:00:00,SI,33.406828S,70.665040W,RECHAZADO,proyecto rechazado  saturacion espacio aereo,ERICK SANDOVAL,15
305,8,228506,230125,New Feasibility opened,32,Empresa Nacional de Telecomunicaciones S.A,La Florida,,2025-08-05 00:00:00,2025-08-05 00:00:00,SI,33.546100S,70.598380W,RECHAZADO,proyecto rechazado saturacion espacio aereo vanos fuera de norma,ERICK SANDOVAL,16
306,8,228514,230128,New Feasibility opened,55,Empresa Nacional de Telecomunicaciones S.A,La Florida,,2025-08-05 00:00:00,2025-08-05 00:00:00,SI,33.559575s,70.601047w,RECHAZADO,proyecto rechazado saturacion espacio aereo vanos fuera de norma,ERICK SANDOVAL,16
307,7,228953,230129,New Feasibility opened,17,Empresa Nacional de Telecomunicaciones S.A,Las Condes,,2025-07-23 00:00:00,2025-07-24 00:00:00,SI,33.417635S,70.581402W,RECHAZADO,proyecto rechazado saturacion espacio aereo vanos fuera de norma,ERICK SANDOVAL,15
308,7,229230,230131,New Feasibility opened,2,Empresa Nacional de Telecomunicaciones S.A,Quinta Normal,,2025-07-31 00:00:00,2025-07-31 00:00:00,SI,33.445388S,70.692283W,APROBADO,proyecto aprobado se solicita retiro escombro aereo,ERICK SANDOVAL,15
309,7,229330,230135,New Feasibility opened,75,WOM S.A.,Pudahuel,,2025-07-28 00:00:00,2025-07-28 00:00:00,SI,33.468040S,70.738487W,APROBADO,proyecto aprobado se solicita poda en el sector retiro de escombro aereo y regularizacion de vanos mencionados,ERICK SANDOVAL,15
310,7,229334,230137,New Feasibility opened,54,WOM S.A.,Pudahuel,,2025-07-28 00:00:00,2025-07-29 00:00:00,SI,33.465493S,70.754562W,RECHAZADO,proyecto rechazado saturacion espacio aereo vanos fuera de norma   reservas tecnicas fuera de norma,ERICK SANDOVAL,15
311,7,229335,230155,New Feasibility opened,25,WOM S.A.,Pudahuel,,2025-07-28 00:00:00,2025-07-30 00:00:00,SI,33.457285S,70.751245W,RECHAZADO,proyecto rechazado saturacion espacio aereo vanos fuera de norma  no involucra cruce de vehi­culos,ERICK SANDOVAL,15
312,7,229342,230158,New Feasibility opened,26,WOM S.A.,Pudahuel,,2025-07-28 00:00:00,2025-07-29 00:00:00,SI,33.457123S,70.749432W,APROBADO,proyecto aprobado se solicita poda en el sector retiro de escombro aereo y regularizacion de vanos mencionados en informe,ERICK SANDOVAL,15
313,7,229349,230166,New Feasibility opened,10,WOM S.A.,Pudahuel,,2025-07-28 00:00:00,2025-07-30 00:00:00,SI,33.459947S,70.753483W,APROBADO,proyecto aprobado se solicita poda en el sector retiro escombro aereo,ERICK SANDOVAL,15
314,7,229430,230167,New Feasibility opened,14,Empresa Nacional de Telecomunicaciones S.A,Las Condes,,2025-07-23 00:00:00,2025-07-24 00:00:00,SI,33.395832S,70.511657W,APROBADO,proyecto aprobado se solicita poda en el sector y retiro de escombro aereo,ERICK SANDOVAL,15
315,7,229496,230171,New Feasibility opened,46,WOM S.A.,Pudahuel,,2025-07-28 00:00:00,2025-07-29 00:00:00,SI,33.460555S,"70,749275W",APROBADO,proyecto aprobado se solicita poda en el sector retiro escombro aereo y regularizacion de vanos mencionados,ERICK SANDOVAL,15
316,7,229543,230173,New Feasibility opened,46,WOM S.A.,Pudahuel,,2025-07-28 00:00:00,2025-07-29 00:00:00,SI,33.461893S,70.742943W,APROBADO,proyecto aprobado se solicita retiro escombro aereo regularizacion de vanos mencionados,ERICK SANDOVAL,15
317,7,229544,230174,New Feasibility opened,102,WOM S.A.,Pudahuel,,2025-07-28 00:00:00,2025-07-28 00:00:00,SI,33.460940S,70.734527W,APROBADO,proyecto aprobado se solicita retiro de escombro aereo regularizacion de vanos mencionados y poda en el sector,ERICK SANDOVAL,15
318,7,229546,230175,New Feasibility opened,20,WOM S.A.,Pudahuel,,2025-07-28 00:00:00,2025-07-29 00:00:00,SI,33.460783S,70.746177W,APROBADO,se solicita limpieza de escombro aereo tambien  generado por empresa y  regularizacion de vanos mencionados,ERICK SANDOVAL,15
319,7,229806,230176,New Feasibility opened,5,Empresa Nacional de Telecomunicaciones S.A,Lo Barnechea,,2025-07-31 00:00:00,2025-07-31 00:00:00,SI,33.361838S,70.495902W,APROBADO,proyecto aprobado se solicita retiro de escombro aereo y poda en el sector,ERICK SANDOVAL,15
320,7,229814,230177,New Feasibility opened,0,Empresa Nacional de Telecomunicaciones S.A,Las Condes,,2025-07-23 00:00:00,2025-07-24 00:00:00,REPETIDO CON EL 229806,,,RECHAZADO,proyecto rechazado plano del mismo no coincide con plantilla csv,ERICK SANDOVAL,15
321,7,229816,230185,New Feasibility opened,8,Empresa Nacional de Telecomunicaciones S.A,Las Condes,,2025-07-23 00:00:00,2025-07-24 00:00:00,SI,33.396072S,70.511542W,APROBADO,proyecto aprobado se solicita retiro de escombro aereo y poda en el sector,ERICK SANDOVAL,15
322,7,229822,230186,New Feasibility opened,3,Empresa Nacional de Telecomunicaciones S.A,Las Condes,,2025-07-23 00:00:00,2025-07-24 00:00:00,SI,33.400465S,70515007W,APROBADO,proyecto aprobado se solicita limpieza de escombro aereo,ERICK SANDOVAL,15
323,7,230288,230804,New Feasibility opened,3,Empresa Nacional de Telecomunicaciones S.A,Cerrillos,,2025-07-23 00:00:00,2025-07-23 00:00:00,SI,33.518220S,70.713632W,APROBADO,proyecto aprobado se solicita limpieza de escombro aereo,ERICK SANDOVAL,15
324,8,230839,231755,New Feasibility opened,8,Ufinet Chile SPA,Providencia,,2025-08-05 00:00:00,2025-08-05 00:00:00,SI,33.425985S,70.613788W,RECHAZADO,proyecto rechazado saturacion espacio aereo,ERICK SANDOVAL,16
325,7,230915,231757,New Feasibility opened,15,Empresa Nacional de Telecomunicaciones S.A,Cerrillos,,2025-07-23 00:00:00,2025-07-23 00:00:00,SI,33.518083S,70.709862W,APROBADO,proyecto aprobado se solicita retiro de escombro aereo y regularizacion de vano mencionado,ERICK SANDOVAL,15
326,7,230918,231758,New Feasibility opened,11,Empresa Nacional de Telecomunicaciones S.A,Maipú,,2025-07-23 00:00:00,2025-07-24 00:00:00,SI,33.510147S,70.743158W,RECHAZADO,proyecto rechazado saturacion espacio aereo vanos  fuera de norma,ERICK SANDOVAL,15
327,7,231012,231760,New Feasibility opened,54,Ufinet Chile SPA,Vitacura,,2025-07-23 00:00:00,2025-07-23 00:00:00,SI,33.380310S,70.541687W,RECHAZADO,proyecto rechazado saturacion espacio aereo vano fuera de norma,ERICK SANDOVAL,15
328,7,231014,231761,New Feasibility opened,70,Ufinet Chile SPA,Vitacura,,2025-07-23 00:00:00,2025-07-23 00:00:00,SI,33.385295S,70.555128W,RECHAZADO,proyecto rechazado saturacion espacio aereo vanos fuera de norma,ERICK SANDOVAL,15
329,8,231015,231762,New Feasibility opened,13,Ufinet Chile SPA,Providencia,,2025-08-05 00:00:00,2025-08-05 00:00:00,SI,33.432250S,70.623873W,RECHAZADO,proyecto rechazado saturacion espacio aereo cercani­a lineas electricas vanos fuera de norma,ERICK SANDOVAL,16
330,7,231028,231763,New Feasibility opened,27,Empresa Nacional de Telecomunicaciones S.A,Conchalí,,2025-07-30 00:00:00,2025-07-31 00:00:00,SI,33.205687S,70.683458W,APROBADO,proyecto aprobado se solicita retiro de escombro aÃ©reo regularizacion de vanos mencionados escombro aereo  reserva tecnica fuera de norma empresa mundo,ERICK SANDOVAL,15
331,7,231249,231764,New Feasibility opened,25,Ufinet Chile SPA,Las Condes,,2025-07-23 00:00:00,2025-07-24 00:00:00,SI,33.426158S,70.577210W,RECHAZADO,proyecto rechazado saturacion espacio aereo vanos fuera de norma,ERICK SANDOVAL,15
332,7,231251,231765,New Feasibility opened,69,Ufinet Chile SPA,Las Condes,,2025-07-23 00:00:00,2025-07-24 00:00:00,SI,33.421973S,70.587242W,RECHAZADO,proyecto rechazado saturacion espacio aereo y vanos fuera de norma,ERICK SANDOVAL,15
333,7,231524,231768,New Feasibility opened,3,Empresa Nacional de Telecomunicaciones S.A,Quilicura,,2025-07-30 00:00:00,2025-07-30 00:00:00,SI,33.329178S,70.723693W,APROBADO,proyecto aprobado se solicuta poda y retiro de escombro aereo en el sector,ERICK SANDOVAL,15
334,8,231680,231769,New Feasibility opened,3,Empresa Nacional de Telecomunicaciones S.A,Providencia,,2025-08-05 00:00:00,2025-08-05 00:00:00,SI,33.436187S,70.625965W,RECHAZADO,proyecto rechazado saturacion espacio aereo,ERICK SANDOVAL,16
335,8,231835,232249,New Feasibility opened,23,Empresa Nacional de Telecomunicaciones S.A,La Reina,,2025-08-06 00:00:00,2025-08-06 00:00:00,SI,33.439635S,70.535287W,APROBADO,proyecto aprobado  se solicita retiro de escombro aereo y mantener normativa de altura de vanos,ERICK SANDOVAL,16
336,8,232273,232759,New Feasibility opened,4,Empresa Nacional de Telecomunicaciones S.A,Peñalolén,,2025-08-06 00:00:00,2025-08-06 00:00:00,SI,33.502150S,70.578067W,APROBADO,proyecto aprobado se solicita retirar escombro aereo y generar poda en sector,ERICK SANDOVAL,16
337,8,232284,232762,New Feasibility opened,4,Empresa Nacional de Telecomunicaciones S.A,Ñuñoa,,2025-08-05 00:00:00,2025-08-05 00:00:00,SI,33.445253S,70.623000W,RECHAZADO,proyecto rechazado saturacion espacio aereo,ERICK SANDOVAL,16
338,8,232698,232763,New Feasibility opened,16,Empresa Nacional de Telecomunicaciones S.A,Maipú,,2025-07-31 00:00:00,2025-08-06 00:00:00,SI,33.510768S,70.755363W,RECHAZADO,proyecto rechazado saturacion espacio aereo vanos fuera de norma,ERICK SANDOVAL,16
339,7,232650,232765,New Feasibility opened,19,Empresa Nacional de Telecomunicaciones S.A,Conchalí,,2025-07-30 00:00:00,2025-07-30 00:00:00,SI,33.381637S,70.688460W,RECHAZADO,proyecto rechazado saturacion espacio aereo indicios de instalaciones ya realizadas en terreno,ERICK SANDOVAL,15
340,7,232590,232766,New Feasibility opened,59,Empresa Nacional de Telecomunicaciones S.A,Conchalí,,2025-07-30 00:00:00,2025-07-30 00:00:00,SI,33.378307S,70.685760W,RECHAZADO,proyecto rechazado indicios de instalaciones ya realizadas en terreno,ERICK SANDOVAL,15
341,7,232355,232773,New Feasibility opened,11,Empresa Nacional de Telecomunicaciones S.A,Quilicura,,2025-07-30 00:00:00,2025-07-30 00:00:00,SI,33.342440S,70.718373W,APROBADO,proyecto aprobado se solicita poda en el sector y retiro de escombro aereo,ERICK SANDOVAL,15
